Air temperature _K_,Process temperature _K_,Rotational speed _rpm_,Torque _Nm_,Tool wear _min_,Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M 
-1.2523030253010063,-0.4081323947226355,1.4737721081940778,-1.5334548730600503,0.3873517786561264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4755299101996286,0.1351146061036963,-0.3899022811441836,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2523030253010063,-0.4081323947226355,1.629948816771289,-1.3428627744074058,0.4150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.4081323947226355,2.3383217449607825,-1.7942651133215637,0.4268774703557312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4081323947226355,1.5072385457463373,-1.5735795254079754,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4081323947226355,-0.3166823008518073,-0.0689050623607828,0.4426877470355731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3022965590644764,-0.4755299101996286,-1.1533432396582957,1.3254266067296163,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3022965590644764,-0.54292742567666,-0.5676805824937539,0.0414377315960113,0.4624505928853755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3022965590644764,-0.54292742567666,0.8881094510295359,-1.06199020797193,0.4703557312252964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3022965590644764,-0.54292742567666,-1.4768521359968043,1.43576940068641,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3022965590644764,-0.4755299101996286,0.4642012420342484,-0.5002450751009779,0.4861660079051383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3022965590644764,-0.4755299101996286,0.1406923456957396,-0.399933444231165,0.4980237154150198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2523030253010063,-0.4081323947226355,-0.9525446143447384,0.5329647228580943,0.5098814229249012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3022965590644764,-0.4081323947226355,0.0012488558946582,0.2219986671616749,0.5296442687747036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2523030253010063,-0.4081323947226355,-1.0138997498572142,1.0144605510331963,0.541501976284585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4081323947226355,-0.5899915408619268,0.8338996154675328,0.549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2523030253010063,-0.4081323947226355,0.6203779506114596,-0.5403697274489029,0.5612648221343873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4081323947226355,-0.1995497694188989,0.0615000577699742,0.5691699604743083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4081323947226355,-1.2314315939469012,1.826984761078681,0.5770750988142292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4081323947226355,0.7765546591886708,-0.5604320536228657,0.5849802371541502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.3407348792456042,0.1964697416161722,-0.9115227616672108,0.5968379446640316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.2733373637685728,-0.0545285400257743,-0.480182748927015,0.6047430830039525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.2733373637685728,0.7263550028602815,-0.7911488046234351,0.6126482213438735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.2059398482915797,0.1741587832479992,-0.4199957704051279,0.6324110671936759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.2059398482915797,0.0124043350787447,-0.6306501952317344,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.2059398482915797,0.7877101383727573,-0.9817409032760795,0.6640316205533597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1023224240106246,-0.2059398482915797,2.210033734343788,-1.7942651133215637,0.6758893280632411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.2733373637685728,0.3191800126411238,-0.480182748927015,0.6837944664031621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.2059398482915797,-0.2274384673791152,0.1016247101178992,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.1385423328145483,0.7653991800045843,-1.102114860319855,0.7035573122529645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1023224240106246,-0.0711448173375552,-1.0473661874094735,0.904117757076402,0.7154150197628458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.0711448173375552,-0.3724596967722399,0.5028712335971507,0.7233201581027668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.0037473018605238,-0.5565251033096673,0.1718428517267685,0.7312252964426877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.052328890247183,-0.0711448173375552,-0.7182795514789218,1.5461121946432042,0.7430830039525692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.2059398482915797,-0.5509473637176241,1.1147721819030092,0.7549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.2059398482915797,0.2912913146809075,-0.2294036717524829,0.7747035573122529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.1385423328145483,-0.0322175816576012,-0.319684139535315,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.2059398482915797,0.8992649302136224,-0.8713981093192854,0.7905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1023224240106246,-0.1385423328145483,1.4458834102338616,-1.4532055683642,0.8023715415019763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1023224240106246,-0.2059398482915797,-0.8075233849516138,0.2922168087705435,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.2059398482915797,-1.1031435833299064,0.9241800832503648,0.8221343873517787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.2733373637685728,0.8825317114374926,-0.7811176415364536,0.8300395256916996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.2733373637685728,-0.6680798951505325,0.8238684523805521,0.849802371541502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.3407348792456042,2.5781645474186425,-1.9547637227132644,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.2733373637685728,-0.2107052486029854,0.984367061772252,0.8774703557312253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.3407348792456042,0.4697789816262917,-0.6908371737536222,0.8853754940711462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.4081323947226355,0.497667679586508,-0.6607436844926786,0.9051383399209486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.4081323947226355,-0.266482644523418,0.0213754054220492,0.9130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4081323947226355,-0.1214614151302933,-0.3297153026222957,0.9209486166007904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.4755299101996286,-0.0768394983939473,0.1718428517267685,0.9288537549407114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2523030253010063,-0.3407348792456042,0.7207772632682382,-1.2124576542766494,0.9486166007905138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2523030253010063,-0.2733373637685728,-1.2648980314991607,1.0746475295550844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.2733373637685728,-1.4545411776286314,1.04455404029414,0.0079051383399209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.2733373637685728,-1.164498718842382,1.315395443642635,0.0276679841897233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.2733373637685728,-0.048950800433731,-0.2695283241004086,0.0395256916996047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.2733373637685728,-0.6178802388221432,0.6633698429888514,0.0513833992094861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.2733373637685728,-0.3278377800358938,0.7937749631196078,0.0711462450592885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.2059398482915797,0.4307348044819889,-0.8914604354932479,0.0790513833992094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1023224240106246,-0.2059398482915797,0.0458707726310042,-0.2695283241004086,0.0988142292490118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.2059398482915797,3.654668288682991,-2.325916756931572,0.1067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.1385423328145483,2.572586807826599,-1.874514418017414,0.1146245059288537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.1385423328145483,-1.1310322812901226,3.171160614734172,0.1225296442687747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.0711448173375552,0.017982074670788,-0.6206190321447537,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.1385423328145483,0.8602207530693197,-1.0118343925370237,0.1383399209486166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.052328890247183,-0.1385423328145483,-0.4338148322847157,1.0545852033811214,0.150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.002335356483713,-0.0711448173375552,0.1462700852877829,-0.6105878690577722,0.1581027667984189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.002335356483713,-0.0711448173375552,-0.7573237286232245,0.7737126369456457,0.1699604743083003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9523418227202428,-0.0711448173375552,0.5032454191785513,-0.75102415227551,0.1778656126482213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9523418227202428,-0.0037473018605238,-0.026639842065558,-0.6306501952317344,0.1857707509881423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9523418227202428,-0.0037473018605238,0.0793372101832638,0.0915935470309178,0.1936758893280632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9523418227202428,-0.0711448173375552,0.1351146061036963,-0.7209306630145664,0.2015810276679842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9523418227202428,-0.0711448173375552,0.5311341171387676,-1.0018032294500423,0.2094861660079051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.002335356483713,-0.0711448173375552,-0.5230586657574078,0.5229335597711136,0.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9523418227202428,-0.0711448173375552,0.5757560338751135,-0.9616785771021172,0.2292490118577075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9523418227202428,-0.0711448173375552,0.8211765759250168,-1.0920836972328736,0.2371541501976284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9523418227202428,-0.0037473018605238,-0.8131011245436571,0.3122791349445064,0.2569169960474308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9023482889568012,-0.0037473018605238,-0.5899915408619268,0.4226219289013007,0.2687747035573122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8523547551933313,-0.0037473018605238,-0.1772388110507259,0.4727777443362071,0.2885375494071146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8523547551933313,0.0636502136165074,-0.8354120829118301,0.96430473559829,0.2964426877470356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8523547551933313,0.0636502136165074,-0.7294350306630083,0.5329647228580943,0.308300395256917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8023612214298896,0.1310477290935005,1.038708420014704,-0.8011799677104164,0.3162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8023612214298896,0.0636502136165074,2.159834078015398,-1.6337665039298632,0.3280632411067193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8523547551933313,0.0636502136165074,-0.1660833318666394,-0.2394348348394643,0.3359683794466403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8523547551933313,0.0636502136165074,0.0347152934469177,-0.3698399549702215,0.3557312252964427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8023612214298896,0.0636502136165074,-0.0322175816576012,-0.480182748927015,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8023612214298896,0.0636502136165074,-0.4672812698369752,0.2219986671616749,0.3715415019762846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8023612214298896,0.0636502136165074,-1.136610020882166,1.786860108730755,0.3794466403162055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8523547551933313,0.0636502136165074,-0.0879949775780338,0.5931517013799821,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8523547551933313,-0.0037473018605238,-0.4393925718767589,0.7636814738586643,0.3992094861660079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8023612214298896,-0.0037473018605238,0.084914949775307,-0.2695283241004086,0.4071146245059288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8523547551933313,-0.0037473018605238,-0.6680798951505325,0.7135256584237578,0.4150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8523547551933313,-0.0037473018605238,-0.5397918845335375,0.3925284396403564,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8523547551933313,-0.0711448173375552,-0.1772388110507259,0.1618116886397871,0.4426877470355731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8523547551933313,-0.0037473018605238,1.780547785756457,-1.6137041777559007,0.4505928853754941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8523547551933313,-0.0711448173375552,-0.4226593531006292,0.3925284396403564,0.458498023715415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9023482889568012,-0.2059398482915797,0.257824877128648,-0.2594971610134272,0.466403162055336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.002335356483713,-0.2733373637685728,-0.0154843628814715,-0.2695283241004086,0.4743083003952569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.002335356483713,-0.2733373637685728,-0.7573237286232245,1.1348345080769715,0.4822134387351778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.052328890247183,-0.2733373637685728,-0.1326168943143799,-0.1190608777956893,0.4901185770750988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.052328890247183,-0.3407348792456042,-0.8298343433197869,0.7937749631196078,0.5019762845849802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.4081323947226355,-1.7445836364148808,1.8771405765135871,0.5098814229249012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1023224240106246,-0.4081323947226355,-0.244171686155245,-0.3497776287962586,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.4081323947226355,0.3861128877456429,-0.9817409032760795,0.5335968379446641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.4081323947226355,-0.8186788641357003,0.4125907658143192,0.5533596837944664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.4081323947226355,-0.4338148322847157,0.3724661134663942,0.5612648221343873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.4755299101996286,0.1128036477355233,-0.3096529764483336,0.5731225296442688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.4755299101996286,-0.7740569473993543,0.8940865939894207,0.5810276679841897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.54292742567666,1.0777525971590065,-1.1221771864938177,0.6007905138339921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.54292742567666,0.4028461065217726,-0.6908371737536222,0.6126482213438735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.6103249411536531,-0.1995497694188989,-0.1090297147087079,0.6205533596837944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.54292742567666,-0.8242566037277436,0.4527154181622442,0.6284584980237155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.4755299101996286,2.656252901707248,-1.9948883750611892,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.54292742567666,0.804443357148887,-0.9115227616672108,0.6442687747035574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6103249411536531,-0.5788360616778403,-0.1190608777956893,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6103249411536531,1.0777525971590065,-1.1923953281026864,0.6600790513833992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.54292742567666,-0.9692778331208682,1.8671094134266055,0.6719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6103249411536531,0.1295368665116531,-0.319684139535315,0.6798418972332015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.6103249411536531,-0.5007477073892348,0.9141489201633836,0.6877470355731226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.54292742567666,0.8992649302136224,-1.262613469711556,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.6777224566306844,-0.6234579784141864,0.5630582121190385,0.7075098814229249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.7451199721077159,-0.3334155196279371,-0.1892790194045579,0.7193675889328063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2523030253010063,-0.7451199721077159,-0.3891929155483696,0.4025596027273378,0.7312252964426877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.7451199721077159,-0.8298343433197869,0.7436191476847014,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.7451199721077159,1.0610193783828767,-1.1923953281026864,0.7470355731225297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.6777224566306844,-0.3836151759563264,0.3524037872924314,0.7549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.7451199721077159,-0.4449703114688022,0.8539619416414956,0.7628458498023716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.7451199721077159,1.111219034711266,-1.603673014668919,0.7707509881422925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.7451199721077159,-0.3780374363642831,-0.2294036717524829,0.7786561264822134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.6777224566306844,1.5797491604428997,-1.4632367314511814,0.7984189723320159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.7451199721077159,0.084914949775307,-0.5203074012749408,0.8063241106719368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.7451199721077159,-0.5899915408619268,0.3223102980314878,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.7451199721077159,-0.5007477073892348,0.7737126369456457,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.6777224566306844,-0.461703530244932,0.1216870362918621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.6103249411536531,-0.6401911971903161,0.5530270490320571,0.0079051383399209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.052328890247183,-0.54292742567666,0.2132029603923019,-0.5303385643619215,0.0197628458498023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.052328890247183,-0.54292742567666,-0.3389932592199803,-0.0287804100128571,0.0395256916996047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.54292742567666,-1.3597196045638962,2.127919653688119,0.0474308300395256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1023224240106246,-0.54292742567666,-0.9302336559765656,0.73358798459772,0.0592885375494071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.6103249411536531,-0.5955692804539701,0.2621233195095999,0.067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.6777224566306844,0.6538443881637191,-0.6808060106666408,0.0790513833992094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1023224240106246,-0.6777224566306844,-0.7182795514789218,0.8840554309024392,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.6777224566306844,1.8697916192291488,-1.5635483623209945,0.1106719367588932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6777224566306844,-0.004328883697385,0.3223102980314878,0.1185770750988142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6777224566306844,0.542289596322854,-1.0318967187109862,0.1264822134387351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.6777224566306844,-0.1939720298268557,0.0414377315960113,0.1383399209486166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.6777224566306844,-0.0433730608416877,0.2420609933356371,0.150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.6777224566306844,1.0944858159351365,-1.3629251005813687,0.1620553359683794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.6777224566306844,-1.030632968633344,1.5661745208171671,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.6777224566306844,-0.701546332702792,0.0213754054220492,0.2015810276679842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.6103249411536531,0.1351146061036963,-0.0689050623607828,0.2213438735177865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6103249411536531,-0.3334155196279371,0.2119675040746935,0.2292490118577075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6103249411536531,-0.3445709988120236,-0.1692166932305957,0.2371541501976284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.6103249411536531,-0.8075233849516138,1.004429387946215,0.2450592885375494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.6777224566306844,-0.288793602891591,0.5429958859450756,0.2529644268774703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.6777224566306844,1.5407049832985968,-1.4732678945381623,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.8125174875847089,-0.4784367490210617,-0.0287804100128571,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2023094915375363,-0.8125174875847089,0.0012488558946582,0.0213754054220492,0.2845849802371542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2523030253010063,-0.8799150030617403,-0.6848131139266622,-0.0789362254477636,0.2924901185770751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2023094915375363,-0.8125174875847089,0.804443357148887,-0.8413046200583415,0.3122529644268774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.8125174875847089,-0.1326168943143799,0.0113442423350678,0.3241106719367589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.7451199721077159,-0.0433730608416877,0.8338996154675328,0.3320158102766798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.7451199721077159,-0.3334155196279371,0.0915935470309178,0.3438735177865613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.152315957774095,-0.7451199721077159,-0.1270391547223366,-0.6306501952317344,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.152315957774095,-0.6777224566306844,-0.1772388110507259,-0.1792478563175764,0.3715415019762846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1023224240106246,-0.6777224566306844,-0.5844138012698836,0.3323414611184685,0.3794466403162055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.152315957774095,-0.7451199721077159,1.6689929939155916,-1.2726446327985368,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2023094915375363,-0.8125174875847089,-0.6848131139266622,0.5931517013799821,0.3992094861660079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
